NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,latitude,longitude
635,서울특별시 구로구 개봉동,478,0478,0000,한진,84.9600,202507,03,"60,000",-,23,개인,개인,2000,개봉로3길 87,-,중개거래,서울 구로구,-,37.4849285,126.8516594
636,서울특별시 강남구 논현동,276-1,0276,0001,아크로힐스논현,84.0740,202507,03,"265,000",-,3,개인,개인,2014,언주로 604,-,중개거래,서울 강남구,-,37.5095777,127.0389463
637,서울특별시 노원구 중계동,502-1,0502,0001,중계그린1단지,39.7800,202507,03,"38,000",112,12,개인,개인,1990,동일로207길 17,-,직거래,-,25.07.03,37.6427369,127.0641728
638,서울특별시 도봉구 쌍문동,73,0073,0000,경남,44.5000,202507,03,"26,000",-,2,개인,개인,1988,도봉로129길 45-12,-,중개거래,서울 도봉구,-,37.6547987,127.0350749
639,서울특별시 광진구 자양동,579,0579,0000,우성1,79.7500,202507,03,"135,000",-,14,개인,개인,1988,뚝섬로 569,-,중개거래,서울 광진구,-,37.5343777,127.0741397
640,서울특별시 강서구 가양동,1490,1490,0000,가양도시개발9-2단지,39.6000,202507,03,"59,200",-,15,개인,개인,1993,허준로 234,-,중개거래,"서울 강서구, 서울 서초구",-,37.5585681,126.8633698
641,서울특별시 송파구 장지동,884,0884,0000,위례2차아이파크,90.2938,202507,03,"168,000",-,14,개인,개인,2016,위례광장로 230,-,중개거래,서울 송파구,-,37.4800734,127.1437404
642,서울특별시 관악구 봉천동,1712,1712,0000,관악드림(삼성),59.8300,202507,03,"79,500",-,1,개인,개인,2003,성현로 80,-,중개거래,서울 관악구,-,37.4903659,126.9504558
643,서울특별시 관악구 봉천동,1718,1718,0000,벽산블루밍,84.9900,202507,03,"91,500",-,5,개인,개인,2005,은천로 93,-,중개거래,서울 관악구,-,37.4895169,126.9450489
644,서울특별시 구로구 개봉동,481,0481,0000,현대,84.9900,202507,03,"83,850",-,14,개인,개인,2001,개봉로20길 6,-,중개거래,서울 구로구,-,37.4924268,126.8583211
645,서울특별시 송파구 장지동,879,0879,0000,송파더센트레,51.9600,202507,03,"110,000",-,5,개인,개인,2013,위례광장로 163,-,중개거래,서울 송파구,-,37.4793007,127.1398562
646,서울특별시 도봉구 쌍문동,59-5,0059,0005,한양6,83.8600,202507,03,"53,900",-,4,개인,개인,2002,시루봉로 58,-,중개거래,서울 도봉구,-,37.6557438,127.0291404
647,서울특별시 용산구 문배동,24-6,0024,0006,CJ나인파크,84.9800,202507,03,"110,000",-,13,개인,개인,2007,백범로90다길 12,-,중개거래,서울 용산구,-,37.5362875,126.968807
648,서울특별시 송파구 문정동,3,0003,0000,문정가락현대1차,123.6100,202507,03,"163,000",-,3,개인,개인,1984,동남로 160,20250705,중개거래,서울 송파구,-,37.4917402,127.1280588
649,서울특별시 도봉구 방학동,275,0275,0000,벽산아파트1,52.3600,202507,03,"30,500",-,1,개인,개인,1991,방학로11길 36,-,중개거래,서울 도봉구,-,37.660429,127.0323519
650,서울특별시 도봉구 방학동,715-12,0715,0012,방학동삼성래미안2,84.9370,202507,03,"82,500",-,13,개인,개인,2002,도봉로150길 42,-,중개거래,서울 도봉구,-,37.6648071,127.0460602
651,서울특별시 강남구 개포동,1281,1281,0000,디에이치아너힐즈,76.1709,202507,03,"333,000",-,11,개인,개인,2019,삼성로 11,-,중개거래,서울 강남구,-,37.4846559,127.0672554
652,서울특별시 강남구 개포동,1280,1280,0000,래미안블레스티지,84.7940,202507,03,"360,000",-,8,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-,37.481056,127.0641829
653,서울특별시 노원구 상계동,458,0458,0000,한신3차,60.4400,202507,03,"45,800",-,12,개인,개인,1990,한글비석로46가길 34,-,중개거래,서울 노원구,-,37.6667842,127.067298
654,서울특별시 노원구 상계동,451,0451,0000,한신2차,84.9200,202507,03,"61,700",-,10,개인,개인,1988,한글비석로48길 6,-,중개거래,서울 노원구,-,37.6647851,127.0681223
655,서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9000,202507,03,"40,300",-,11,개인,개인,1988,노원로 532,-,중개거래,서울 노원구,-,37.6632641,127.0592403
656,서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9000,202507,03,"40,300",-,11,개인,개인,1988,노원로 532,20250707,중개거래,서울 노원구,-,37.6632641,127.0592403
657,서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.9400,202507,03,"50,000",-,10,개인,개인,1988,노원로 532,-,중개거래,서울 노원구,-,37.6632641,127.0592403
658,서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3000,202507,03,"49,600",617,14,개인,개인,1988,노해로 508,-,중개거래,서울 노원구,25.07.07,37.6539092,127.065893
659,서울특별시 송파구 문정동,145,0145,0000,문정시영,25.6500,202507,03,"47,000",-,11,개인,개인,1989,송이로31길 56,-,중개거래,서울 송파구,-,37.4916693,127.1364537
660,서울특별시 동대문구 답십리동,80,0080,0000,답십리청솔우성,59.7400,202507,03,"69,700",-,25,개인,개인,2000,전농로10길 20,-,중개거래,서울 동대문구,-,37.5748316,127.0595903
661,서울특별시 송파구 거여동,697,0697,0000,송파시그니처롯데캐슬,84.9800,202507,03,"175,000",-,6,개인,개인,2021,거마로 56,-,중개거래,서울 송파구,-,37.4958289,127.1478303
662,서울특별시 양천구 신정동,314,0314,0000,목동신시가지8,54.9400,202507,03,"175,000",-,19,개인,개인,1987,목동서로 280,-,중개거래,서울 양천구,-,37.5216388,126.8683042
663,서울특별시 도봉구 창동,347,0347,0000,창동주공3단지(해등마을),41.3000,202507,03,"48,700",-,8,개인,개인,1991,해등로 50,-,중개거래,서울 도봉구,-,37.6499726,127.0440213
664,서울특별시 서초구 서초동,1467-62,1467,0062,서초5차e편한세상,158.2400,202507,03,"270,000",-,4,개인,개인,2005,명달로4길 30,-,중개거래,서울 서초구,-,37.4792504,127.0071851
665,서울특별시 도봉구 도봉동,641,0641,0000,서원,40.0200,202507,03,"28,800",-,8,개인,개인,1996,마들로 684-19,-,중개거래,서울 도봉구,-,37.6752106,127.0487851
666,서울특별시 노원구 공릉동,758,0758,0000,태릉해링턴플레이스,59.9800,202507,03,"84,000",-,19,개인,개인,2022,공릉로34길 86,-,중개거래,서울 노원구,-,37.6259566,127.0829636
667,서울특별시 노원구 하계동,353,0353,0000,우방,77.4100,202507,03,"63,000",-,16,개인,개인,1999,공릉로58길 176,-,중개거래,서울 노원구,-,37.637618,127.077198
668,서울특별시 관악구 신림동,1714,1714,0000,삼성산주공(주공3단지),58.5500,202507,03,"53,700",-,19,개인,개인,2000,호암로 399,-,중개거래,서울 관악구,-,37.4624556,126.9262185
669,서울특별시 관악구 신림동,1563-82,1563,0082,한양,84.7900,202507,03,"57,000",-,12,개인,개인,1992,미성5길 33,-,중개거래,서울 관악구,-,37.4732183,126.9149846
670,서울특별시 양천구 신정동,329,0329,0000,목동신시가지14,55.0200,202507,03,"163,000",-,9,개인,개인,1988,목동동로 130,-,중개거래,서울 양천구,-,37.5147094,126.8732757
671,서울특별시 강서구 등촌동,655-27,0655,0027,현대,84.6200,202507,03,"75,000",-,4,개인,개인,1995,공항대로45길 24,-,중개거래,서울 강서구,-,37.5560677,126.855346
672,서울특별시 구로구 구로동,1259,1259,0000,구일우성,114.4700,202507,03,"81,000",-,7,개인,개인,1998,구일로2길 60,-,중개거래,서울 구로구,-,37.4902145,126.8772363
673,서울특별시 강서구 등촌동,715,0715,0000,등촌동아이파크,84.9958,202507,03,"110,000",-,15,개인,개인,2004,등촌로 163,-,중개거래,"서울 강서구, 서울 양천구",-,37.5439652,126.8599724
674,서울특별시 동대문구 이문동,45,0045,0000,대우,84.8910,202507,03,"75,000",-,21,개인,개인,2001,한천로58길 139,-,직거래,-,-,37.6027308,127.0701577
675,서울특별시 동대문구 이문동,311,0311,0000,래미안이문2차,59.7900,202507,03,"86,000",-,5,개인,개인,2004,이문로12길 3-10,-,중개거래,서울 동대문구,-,37.5935802,127.06013
676,서울특별시 광진구 자양동,87-1,0087,0001,한강우성,84.7200,202507,03,"175,000",-,16,개인,개인,1993,능동로1길 15,-,중개거래,서울 광진구,-,37.5326539,127.0659709
677,서울특별시 강동구 암사동,419,0419,0000,암사동한솔,84.7300,202507,03,"99,000",-,13,개인,개인,2002,암사19길 25,-,중개거래,서울 강동구,-,37.5520855,127.1406708
678,서울특별시 마포구 상암동,1618,1618,0000,DMC상암센트럴파크2단지,51.9600,202507,03,"83,800",-,4,개인,개인,2009,월드컵북로42가길 11,-,중개거래,서울 마포구,-,37.5753916,126.8964448
679,서울특별시 중랑구 면목동,1545,1545,0000,사가정센트럴아이파크,84.9560,202507,03,"126,000",-,17,개인,개인,2020,동일로92길 40,-,중개거래,"서울 노원구, 서울 중랑구",-,37.5821387,127.0818351
680,서울특별시 영등포구 문래동3가,94,0094,0000,문래힐스테이트,119.4700,202507,03,"160,000",-,5,개인,개인,2003,문래로 82,-,중개거래,서울 영등포구,-,37.5187016,126.8904702
681,서울특별시 마포구 중동,392,0392,0000,마포중동현대,59.8800,202507,03,"79,000",-,19,개인,개인,2001,성암로 91,-,중개거래,서울 마포구,-,37.5712576,126.9069142
682,서울특별시 용산구 한남동,808,0808,0000,대림아르빌,84.7700,202507,03,"145,000",-,4,개인,개인,2005,대사관로11길 21,-,중개거래,서울 용산구,-,37.5353604,127.001197
683,서울특별시 강동구 둔촌동,89,0089,0000,현대4,83.8800,202507,03,"107,000",-,4,개인,개인,1996,진황도로61길 7,-,중개거래,서울 강동구,-,37.5298976,127.1438287
684,서울특별시 마포구 창전동,449,0449,0000,마포웨스트리버태영데시앙,84.7930,202507,03,"159,800",-,15,개인,개인,2019,서강로3길 32,-,중개거래,서울 마포구,-,37.5502171,126.9304481
685,서울특별시 구로구 신도림동,691,0691,0000,대림3,84.5100,202507,03,"106,700",-,10,개인,개인,2001,신도림로 11,-,중개거래,서울 구로구,-,37.5069217,126.8776892
686,서울특별시 송파구 송파동,33,0033,0000,호수임광,59.7800,202507,03,"97,000",-,11,개인,개인,1995,송파대로48길 29,20250714,중개거래,서울 송파구,-,37.5106153,127.1076893
687,서울특별시 용산구 청파동1가,84-3,0084,0003,목화,84.1500,202507,03,"98,000",-,5,개인,개인,2004,청파로47나길 45-37,-,중개거래,서울 용산구,-,37.5478662,126.9678147
688,서울특별시 용산구 후암동,458,0458,0000,브라운스톤남산,166.5600,202507,03,"167,000",-,1,개인,개인,2004,후암로 65,-,중개거래,서울 강남구,-,37.5513144,126.9763779
689,서울특별시 마포구 노고산동,107-36,0107,0036,현대벤처빌,25.4200,202507,03,"22,000",-,16,법인,개인,2002,백범로 10,-,중개거래,서울 마포구,-,37.553627,126.936795
690,서울특별시 송파구 송파동,163-14,0163,0014,현대,59.9100,202507,03,"105,000",-,12,개인,개인,1997,오금로32길 42,20250704,중개거래,서울 송파구,-,37.5036184,127.1180796
691,서울특별시 송파구 송파동,151,0151,0000,2차한양아파트,108.6800,202507,03,"215,000",-,1,개인,개인,1984,가락로 192,-,중개거래,서울 송파구,-,37.5052051,127.1160193
692,서울특별시 송파구 풍납동,508,0508,0000,한강극동,84.7600,202507,03,"129,900",-,5,개인,개인,1995,토성로 38-6,-,중개거래,서울 송파구,-,37.5294376,127.1140763
693,서울특별시 구로구 신도림동,642,0642,0000,대림2,84.9500,202507,03,"127,000",-,7,개인,개인,2001,신도림로 16,-,중개거래,서울 구로구,-,37.5051228,126.8821911
694,서울특별시 양천구 신월동,607-1,0607,0001,동방,97.3800,202507,03,"59,000",-,14,개인,개인,1999,신월로 220,-,중개거래,서울 양천구,-,37.5214806,126.8464729
695,서울특별시 강서구 염창동,244-2,0244,0002,삼성한마음,84.8700,202507,03,"90,000",-,4,개인,개인,1995,양천로 637,-,중개거래,서울 강서구,-,37.5547321,126.8681832
696,서울특별시 양천구 신월동,24-5,0024,0005,강국,60.3500,202507,03,"39,200",-,5,개인,개인,2006,월정로 245,-,중개거래,서울 양천구,-,37.5399369,126.8319983
697,서울특별시 강서구 염창동,270-1,0270,0001,태영,59.9700,202507,03,"69,000",-,8,개인,개인,1999,공항대로61길 60,-,중개거래,서울 강서구,-,37.5533816,126.8668644
698,서울특별시 강서구 방화동,902,0902,0000,방화메이빌,50.5074,202507,03,"48,800",-,4,개인,개인,2017,금낭화로 162,-,중개거래,서울 강서구,-,37.5795791,126.8139842
699,서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,51.0300,202507,03,"57,000",-,10,개인,개인,1994,양천로6길 28,-,중개거래,서울 강서구,-,37.5705336,126.8068242
700,서울특별시 영등포구 신길동,261-22,0261,0022,신길레전드힐스,13.7400,202507,03,"8,450",-,5,개인,공공기관,2013,가마산로 468,-,직거래,-,-,37.5056386,126.9083993
701,서울특별시 영등포구 신길동,261-22,0261,0022,신길레전드힐스,13.7400,202507,03,"9,410",-,5,개인,공공기관,2013,가마산로 468,-,직거래,-,-,37.5056386,126.9083993
702,서울특별시 강서구 염창동,305,0305,0000,염창1차보람더하임,84.9700,202507,03,"109,000",-,5,개인,개인,2008,양천로 666,-,중개거래,서울 강서구,-,37.5517402,126.8701538
703,서울특별시 송파구 풍납동,401-1,0401,0001,쌍용,84.8600,202507,03,"118,000",-,3,개인,개인,1994,올림픽로47길 9,-,중개거래,서울 송파구,-,37.5271783,127.1176409
704,서울특별시 서대문구 남가좌동,385,0385,0000,DMC파크뷰자이1단지,84.9710,202507,03,"141,000",-,8,개인,개인,2015,가재울미래로 2,-,중개거래,서울 서대문구,-,37.5728378,126.9176129
705,서울특별시 송파구 풍납동,511,0511,0000,송파현대힐스테이트,84.9900,202507,03,"113,900",-,8,개인,개인,2006,풍성로26길 31,-,중개거래,서울 송파구,-,37.5311702,127.118563
706,서울특별시 송파구 신천동,17,0017,0000,파크리오,59.9500,202507,03,"250,000",-,3,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-,37.5212331,127.1086482
707,서울특별시 중랑구 신내동,479,0479,0000,중앙하이츠,84.9700,202507,03,"57,500",-,4,개인,개인,1996,봉화산로56길 123,-,중개거래,서울 중랑구,-,37.6033902,127.0981203
708,서울특별시 중랑구 신내동,802,0802,0000,우남푸르미아,84.6700,202507,03,"66,000",-,9,개인,개인,2005,봉화산로56길 51,-,중개거래,서울 중랑구,-,37.6063865,127.0986341
709,서울특별시 강서구 등촌동,630-3,0630,0003,우성,66.9000,202507,03,"70,000",-,9,개인,개인,1992,화곡로68길 115,-,중개거래,"서울 강서구, 서울 마포구",-,37.5573296,126.8603501
710,서울특별시 구로구 고척동,57-9,0057,0009,산업인,47.2600,202507,03,"23,000",-,4,개인,개인,1976,경인로47다길 43,-,중개거래,서울 구로구,-,37.504772,126.8666745
711,서울특별시 영등포구 대림동,993-8,0993,0008,무림,56.2300,202507,03,"60,000",-,5,개인,개인,1981,시흥대로 609,-,중개거래,"서울 강북구, 서울 영등포구",-,37.487616,126.903528
712,서울특별시 중랑구 신내동,657,0657,0000,신내9진흥,49.9300,202507,03,"43,500",-,4,개인,개인,1996,신내로 127,-,중개거래,서울 중랑구,-,37.6122193,127.0944006
713,서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8000,202507,03,"330,000",-,19,개인,개인,2008,올림픽로 99,-,중개거래,서울 송파구,-,37.5133051,127.0815962
714,서울특별시 송파구 잠실동,22,0022,0000,리센츠,84.9900,202507,03,"339,000",-,28,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
715,서울특별시 서대문구 홍은동,470,0470,0000,힐스테이트홍은포레스트,59.8400,202507,03,"91,000",-,5,개인,개인,2023,가좌로4길 21,-,중개거래,서울 은평구,-,37.5859454,126.9254134
716,서울특별시 금천구 독산동,1147,1147,0000,금천롯데캐슬골드파크1차,71.3900,202507,03,"66,300",107,9,개인,개인,2016,벚꽃로 40,-,직거래,-,25.07.04,37.4599082,126.8939351
717,서울특별시 송파구 잠실동,22,0022,0000,리센츠,124.2200,202507,03,"420,000",-,31,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
718,서울특별시 금천구 독산동,711-2,0711,0002,금천현대,59.8200,202507,03,"52,500",-,2,개인,개인,2002,벚꽃로 73,-,중개거래,"경기 부천시 소사구, 서울 금천구",-,37.4625026,126.8902351
